Drug Name,Drug ID (ChEMBL),Queried Disease (per drug),Phase,Status,Reason,Mechanism of Action,Trial IDs (NCT),PubMed Reference,PubChem CID,Molecular Formula,Canonical SMILES,Molecular Weight,Source URLs
LAPATINIB DITOSYLATE,CHEMBL1201179,breast cancer,PHASE_2,Terminated,Protocol modification,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT01868503,"PMID:19101138 - Lessons learned from independent central review. - (European journal of cancer (Oxford, England : 1990) 2009)",11557040,C43H44ClFN4O11S3,,943.5,https://clinicaltrials.gov/study/NCT01868503
LAPATINIB DITOSYLATE,CHEMBL1201179,solid tumors,PHASE_1,Terminated,Lack of funding,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00804310,"PMID:19101138 - Lessons learned from independent central review. - (European journal of cancer (Oxford, England : 1990) 2009)",11557040,C43H44ClFN4O11S3,,943.5,https://clinicaltrials.gov/study/NCT00804310
LAPATINIB DITOSYLATE,CHEMBL1201179,breast cancer,PHASE_1,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT01281163,"PMID:19101138 - Lessons learned from independent central review. - (European journal of cancer (Oxford, England : 1990) 2009)",11557040,C43H44ClFN4O11S3,,943.5,https://clinicaltrials.gov/study/NCT01281163
NECITUMUMAB,CHEMBL1743047,non-small cell lung carcinoma,PHASE_2,Terminated,The study stopped due to lack of efficacy.,Epidermal growth factor receptor erbB1 inhibitor,NCT02443337,PMID:40466026 - ORCHARD: Osimertinib Plus Necitumumab in Patients With Epidermal Growth Factor Receptor-Mutated Advanced Non-Small Cell Lung Cancer With a Secondary Epidermal Growth Factor Receptor Alteration Whose Disease Had Progressed on First-Line Osimertinib. - (JCO precision oncology 2025),,,,,https://clinicaltrials.gov/study/NCT02443337
NECITUMUMAB,CHEMBL1743047,non-small cell lung carcinoma,PHASE_2,Withdrawn,This was a strategic decision for business planning purposes and not out of concern for patient safety.,Epidermal growth factor receptor erbB1 inhibitor,NCT02941601,PMID:40466026 - ORCHARD: Osimertinib Plus Necitumumab in Patients With Epidermal Growth Factor Receptor-Mutated Advanced Non-Small Cell Lung Cancer With a Secondary Epidermal Growth Factor Receptor Alteration Whose Disease Had Progressed on First-Line Osimertinib. - (JCO precision oncology 2025),,,,,https://clinicaltrials.gov/study/NCT02941601
NECITUMUMAB,CHEMBL1743047,non-small cell squamous lung carcinoma,PHASE_2,Terminated,Poor accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT03574818,PMID:40466026 - ORCHARD: Osimertinib Plus Necitumumab in Patients With Epidermal Growth Factor Receptor-Mutated Advanced Non-Small Cell Lung Cancer With a Secondary Epidermal Growth Factor Receptor Alteration Whose Disease Had Progressed on First-Line Osimertinib. - (JCO precision oncology 2025),,,,,https://clinicaltrials.gov/study/NCT03574818
NECITUMUMAB,CHEMBL1743047,squamous cell carcinoma,PHASE_1_2,Terminated,Study halted prematurely and will not resume; participants are no longer being examined or receiving intervention,Epidermal growth factor receptor erbB1 inhibitor,NCT03387111,PMID:40466026 - ORCHARD: Osimertinib Plus Necitumumab in Patients With Epidermal Growth Factor Receptor-Mutated Advanced Non-Small Cell Lung Cancer With a Secondary Epidermal Growth Factor Receptor Alteration Whose Disease Had Progressed on First-Line Osimertinib. - (JCO precision oncology 2025),,,,,https://clinicaltrials.gov/study/NCT03387111
NECITUMUMAB,CHEMBL1743047,non-small cell lung carcinoma,PHASE_1,Terminated,Low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT03054038,PMID:40466026 - ORCHARD: Osimertinib Plus Necitumumab in Patients With Epidermal Growth Factor Receptor-Mutated Advanced Non-Small Cell Lung Cancer With a Secondary Epidermal Growth Factor Receptor Alteration Whose Disease Had Progressed on First-Line Osimertinib. - (JCO precision oncology 2025),,,,,https://clinicaltrials.gov/study/NCT03054038
MOBOCERTINIB,CHEMBL4650319,non-small cell lung carcinoma,PHASE_2,Withdrawn,Business Decision (no safety or efficacy concerns),Epidermal growth factor receptor erbB1 inhibitor,NCT04576208,PMID:37988546 - Mobocertinib. - ( 2012),118607832,C32H39N7O4,,585.7,https://clinicaltrials.gov/study/NCT04576208
ABIVERTINIB,CHEMBL4297865,non-small cell lung carcinoma,PHASE_3,Withdrawn,Considiering to change the Chemotherapy into Gefitinib,Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase BTK inhibitor,NCT03058094,,72734520,C26H26FN7O2,,487.5,https://clinicaltrials.gov/study/NCT03058094
ABIVERTINIB,CHEMBL4297865,prostate cancer,PHASE_2,Suspended,Sorrento Therapeutics filed for chapter 11 bankruptcy.,Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase BTK inhibitor,NCT05361915,,72734520,C26H26FN7O2,,487.5,https://clinicaltrials.gov/study/NCT05361915
PF-06459988,CHEMBL3786098,non-small cell lung carcinoma,PHASE_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT02297425,,71535003,C19H22ClN7O3,,431.9,https://clinicaltrials.gov/study/NCT02297425
NIMOTUZUMAB,CHEMBL2108359,head and neck squamous cell carcinoma,PHASE_3,Withdrawn,change company strategy,Epidermal growth factor receptor erbB1 inhibitor,NCT01345084,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT01345084
NIMOTUZUMAB,CHEMBL2108359,"gastroesophageal junction adenocarcinoma, gastric cancer",PHASE_3,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT01813253,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT01813253
NIMOTUZUMAB,CHEMBL2108359,esophageal squamous cell carcinoma,PHASE_2_3,Withdrawn,"Because there are questions about adjuvant radiotherapy in this study, the clinical trial is under re-design.",Epidermal growth factor receptor erbB1 inhibitor,NCT02272699,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT02272699
NIMOTUZUMAB,CHEMBL2108359,colorectal cancer,PHASE_2,Terminated,Cohort 2 not going forward. Manadate changes in Company,Epidermal growth factor receptor erbB1 inhibitor,NCT00493857,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT00493857
NIMOTUZUMAB,CHEMBL2108359,"brain metastases, non-small cell lung carcinoma",PHASE_2,Terminated,Study closed due to low enrollment,Epidermal growth factor receptor erbB1 inhibitor,NCT00872482,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT00872482
NIMOTUZUMAB,CHEMBL2108359,non-small cell lung carcinoma,PHASE_2,Terminated,The sponsor decide to terminate,Epidermal growth factor receptor erbB1 inhibitor,NCT00983047,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT00983047
NIMOTUZUMAB,CHEMBL2108359,uterine cervical carcinoma,PHASE_2,Withdrawn,Regulatory requirement. A phase III study is being designed.,Epidermal growth factor receptor erbB1 inhibitor,NCT01301612,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT01301612
NIMOTUZUMAB,CHEMBL2108359,squamous cell carcinoma of the anal canal,PHASE_2,Terminated,low recruitment,Epidermal growth factor receptor erbB1 inhibitor,NCT01382745,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT01382745
NIMOTUZUMAB,CHEMBL2108359,carcinoma of esophagus,PHASE_2,Withdrawn,There was no participants enrolled in this clinical trial.,Epidermal growth factor receptor erbB1 inhibitor,NCT02011594,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT02011594
NIMOTUZUMAB,CHEMBL2108359,"esophageal squamous cell carcinoma, carcinoma of esophagus",PHASE_2,Withdrawn,No recruitment,Epidermal growth factor receptor erbB1 inhibitor,NCT02034968,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT02034968
NIMOTUZUMAB,CHEMBL2108359,esophageal squamous cell carcinoma,PHASE_2,Withdrawn,No recruitment,Epidermal growth factor receptor erbB1 inhibitor,NCT02041819,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT02041819
NIMOTUZUMAB,CHEMBL2108359,squamous cell lung carcinoma,PHASE_2,Withdrawn,No patients enrolled.,Epidermal growth factor receptor erbB1 inhibitor,NCT02428764,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT02428764
NIMOTUZUMAB,CHEMBL2108359,non-small cell lung carcinoma,PHASE_1_2,Terminated,The study was closed due to slow accrual.,Epidermal growth factor receptor erbB1 inhibitor,NCT00369447,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT00369447
NIMOTUZUMAB,CHEMBL2108359,non-small cell lung carcinoma,PHASE_1,Withdrawn,no paticipants enrolled,Epidermal growth factor receptor erbB1 inhibitor,NCT00985998,PMID:22531442 - Marketed therapeutic antibodies compendium. - (mAbs 2012),,,,,https://clinicaltrials.gov/study/NCT00985998
AUMOLERTINIB,CHEMBL4761468,"epidermal growth factor receptor mutation, non-small cell lung carcinoma",PHASE_3,Terminated,The study is being closed based on corporate changes at EQRx and is not related to any efficacy or safety issues with aumolertinib.,Epidermal growth factor receptor erbB1 inhibitor,NCT05493501,PMID:40660952 - Comprehensive management strategies for amivantamab-induced toxicities and review of the literature. - (Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners 2026),121280087,C30H35N7O2,,525.6,https://clinicaltrials.gov/study/NCT05493501
AUMOLERTINIB,CHEMBL4761468,non-small cell lung carcinoma,PHASE_2,Withdrawn,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT06227897,PMID:40660952 - Comprehensive management strategies for amivantamab-induced toxicities and review of the literature. - (Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners 2026),121280087,C30H35N7O2,,525.6,https://clinicaltrials.gov/study/NCT06227897
AUMOLERTINIB,CHEMBL4761468,cancer,PHASE_1,Terminated,Sponsor R&D strategy adjustment,Epidermal growth factor receptor erbB1 inhibitor,NCT05048134,PMID:40660952 - Comprehensive management strategies for amivantamab-induced toxicities and review of the literature. - (Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners 2026),121280087,C30H35N7O2,,525.6,https://clinicaltrials.gov/study/NCT05048134
FALNIDAMOL,CHEMBL258940,solid tumor,PHASE_1,Suspended,Trial status reported as 'SUSPENDED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00003980,,6918508,C18H19ClFN7,,387.8,https://clinicaltrials.gov/study/NCT00003980
AV-412,CHEMBL6067986,solid tumor malignancies,PHASE_1,Terminated,Study did not meet pre-specified objectives.,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,NCT00381654,,11700696,C41H44ClFN6O7S2,,851.4,https://clinicaltrials.gov/study/NCT00381654
ICOTINIB,CHEMBL2087361,non-small cell lung carcinoma,PHASE_3,Terminated,Slow accural.,Epidermal growth factor receptor erbB1 inhibitor,NCT01996098,"PMID:40866342 - Adjuvant icotinib for resected EGFR-mutated stage II-IIIA non-small-cell lung cancer (ICTAN, GASTO1002): a randomized comparison study. - (Signal transduction and targeted therapy 2025)",22024915,C22H21N3O4,,391.4,https://clinicaltrials.gov/study/NCT01996098
ICOTINIB,CHEMBL2087361,triple-negative breast carcinoma,PHASE_2,Terminated,Difficulty accruing subjects the study accrual was closed,Epidermal growth factor receptor erbB1 inhibitor,NCT02362230,"PMID:40866342 - Adjuvant icotinib for resected EGFR-mutated stage II-IIIA non-small-cell lung cancer (ICTAN, GASTO1002): a randomized comparison study. - (Signal transduction and targeted therapy 2025)",22024915,C22H21N3O4,,391.4,https://clinicaltrials.gov/study/NCT02362230
ICOTINIB,CHEMBL2087361,cancer,PHASE_1,Withdrawn,changes in study design by sponsor not acceptable for participating,Epidermal growth factor receptor erbB1 inhibitor,NCT02033148,"PMID:40866342 - Adjuvant icotinib for resected EGFR-mutated stage II-IIIA non-small-cell lung cancer (ICTAN, GASTO1002): a randomized comparison study. - (Signal transduction and targeted therapy 2025)",22024915,C22H21N3O4,,391.4,https://clinicaltrials.gov/study/NCT02033148
ABIVERTINIB MALEATE,CHEMBL4297866,non-small cell lung carcinoma,PHASE_1,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase BTK inhibitor,NCT02448251,,137321960,C30H34FN7O8,,639.6,https://clinicaltrials.gov/study/NCT02448251
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_3,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00738881,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00738881
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"brain metastases, non-small cell lung carcinoma",PHASE_2,Withdrawn,lack of funding and drug supply,Epidermal growth factor receptor erbB1 inhibitor,NCT00385398,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00385398
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"glioblastoma, gliosarcoma",PHASE_2,Terminated,Insufficient accrual of population likely to benefit; progression in 6 patients,Epidermal growth factor receptor erbB1 inhibitor,NCT00387894,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00387894
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,pancreatic adenocarcinoma,PHASE_2,Terminated,This study was terminated earlier due to a phase III study that showed this drug inferior to sorafenib,Epidermal growth factor receptor erbB1 inhibitor,NCT00470535,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00470535
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,malignant pancreatic neoplasm,PHASE_2,Terminated,"The protocol has been completed prematurely (e.g., due to poor accrual, insufficient drug supply, IND closure).",Epidermal growth factor receptor erbB1 inhibitor,NCT00482625,PMID:14520092 - Development of the Bowman-Birk inhibitor for oral cancer chemoprevention and analysis of Neu immunohistochemical staining intensity with Bowman-Birk inhibitor concentrate treatment. - (The Laryngoscope 2003),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00482625
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_2,Terminated,IDMC made a recommendation to stop the trial as the target for continuing to the 2nd phase was not met.,Epidermal growth factor receptor erbB1 inhibitor,NCT00554775,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00554775
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,breast cancer,PHASE_2,Terminated,low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00611715,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00611715
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,exocrine pancreatic carcinoma,PHASE_2,Terminated,Significant Adverse Effects - Futility,Epidermal growth factor receptor erbB1 inhibitor,NCT00640978,PMID:20630061 - Inhibition of the mammalian target of rapamycin (mTOR) in advanced pancreatic cancer: results of two phase II studies. - (BMC cancer 2010),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00640978
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"triple-negative breast carcinoma, breast cancer",PHASE_2,Terminated,Poor Accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00739063,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00739063
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00976677,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00976677
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,breast cancer,PHASE_2,Withdrawn,Study was abandoned before opening to accrual. Replaced by another study.,Epidermal growth factor receptor erbB1 inhibitor,NCT01013506,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01013506
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,squamous cell cancer of the head and neck,PHASE_2,Terminated,Funding unavailable,Epidermal growth factor receptor erbB1 inhibitor,NCT01192815,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01192815
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT01822496,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01822496
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"epidermal growth factor receptor mutated non-small cell lung cancer, non-small cell lung carcinoma",PHASE_2,Terminated,low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01857271,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01857271
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"epidermal growth factor receptor mutation, non-small cell lung carcinoma",PHASE_2,Withdrawn,study not accruing,Epidermal growth factor receptor erbB1 inhibitor,NCT01928160,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01928160
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,urinary bladder carcinoma,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT02169284,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT02169284
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,hepatocellular carcinoma,PHASE_1_2,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00293436,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00293436
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"non-small cell lung carcinoma, lung cancer",PHASE_1_2,Terminated,Trial terminated by sponsor after decision to evaluate combination of quaratusugene ozeplasmid and osimertinib instead of further evaluating quaratusugene ozeplasmid and erlotinib.,Epidermal growth factor receptor erbB1 inhibitor,NCT01455389,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01455389
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,glioblastoma,PHASE_1,Terminated,Loss of funding,Epidermal growth factor receptor erbB1 inhibitor,NCT00227032,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00227032
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,cervical squamous cell carcinoma,PHASE_1,Withdrawn,Withdrawn due to lack of accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00428194,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00428194
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"brain metastases, non-small cell lung carcinoma",PHASE_1,Withdrawn,Trial status reported as 'WITHDRAWN' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00738335,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00738335
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,malignant glioma,PHASE_1,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01103375,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01103375
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_1,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT01193881,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01193881
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,head and neck cancer,PHASE_1,Withdrawn,Pharmaceutical co. withdrew support. Study was never activated and did not accrue any patients.,Epidermal growth factor receptor erbB1 inhibitor,NCT01332279,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT01332279
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,non-small cell lung carcinoma,PHASE_1,Terminated,No Accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT02134886,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT02134886
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,"breast cancer, estrogen-receptor negative breast cancer",UNKNOWN,Terminated,"All enrolled participants were screen failures, no data were collected for outcome measures.",Epidermal growth factor receptor erbB1 inhibitor,NCT00503841,PMID:17932674 - The plasma and cerebrospinal fluid pharmacokinetics of erlotinib and its active metabolite (OSI-420) after intravenous administration of erlotinib in non-human primates. - (Cancer chemotherapy and pharmacology 2008),176871,C22H24ClN3O4,,429.9,https://clinicaltrials.gov/study/NCT00503841
POZIOTINIB,CHEMBL3545154,non-small cell lung carcinoma,PHASE_3,Suspended,The study has not enrolled any patients. The study design is under discussion and will likely be redesigned in consultation with the FDA.,Epidermal growth factor receptor inhibitor,NCT05378763,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT05378763
POZIOTINIB,CHEMBL3545154,lung adenocarcinoma,PHASE_2,Terminated,Low recruitment,Epidermal growth factor receptor inhibitor,NCT01819428,PMID:35756673 - Case Report: Exceptional Response to Poziotinib in Patient with Metastatic Non-Small Cell Lung Cancer With EGFR Exon 20 Insertion Mutation. - (Frontiers in oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT01819428
POZIOTINIB,CHEMBL3545154,"advanced solid tumors, non-small cell lung carcinoma",PHASE_2,Terminated,<75% participation,Epidermal growth factor receptor inhibitor,NCT03066206,PMID:34550757 - Poziotinib for Patients With HER2 Exon 20 Mutant Non-Small-Cell Lung Cancer: Results From a Phase II Trial. - (Journal of clinical oncology : official journal of the American Society of Clinical Oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT03066206
POZIOTINIB,CHEMBL3545154,non-small cell lung carcinoma,PHASE_2,Terminated,Strategic business decision (unrelated to safety),Epidermal growth factor receptor inhibitor,NCT03318939,PMID:34843401 - Poziotinib in Non-Small-Cell Lung Cancer Harboring HER2 Exon 20 Insertion Mutations After Prior Therapies: ZENITH20-2 Trial. - (Journal of clinical oncology : official journal of the American Society of Clinical Oncology 2022),25127713,C23H21Cl2FN4O3,,491.3,https://clinicaltrials.gov/study/NCT03318939
